Inference results by NN model
strain parameters and last term is v6
strain_x    strain_y     strain_z     v6
-0.0     -0.0     -0.03     0.81980383
-0.0     -0.0     -0.029     0.8117918
-0.0     -0.0     -0.028     0.8039763
-0.0     -0.0     -0.027     0.7961694
-0.0     -0.0     -0.026     0.7883471
-0.0     -0.0     -0.025     0.7805798
-0.0     -0.0     -0.024     0.77308714
-0.0     -0.0     -0.023     0.76562905
-0.0     -0.0     -0.022     0.75816596
-0.0     -0.0     -0.021     0.75109863
-0.0     -0.0     -0.02     0.74422336
-0.0     -0.0     -0.019     0.7375773
-0.0     -0.0     -0.018     0.73084044
-0.0     -0.0     -0.017     0.72378004
-0.0     -0.0     -0.016     0.71646553
-0.0     -0.0     -0.015     0.7093131
-0.0     -0.0     -0.014     0.7022196
-0.0     -0.0     -0.013     0.6944264
-0.0     -0.0     -0.012     0.6864513
-0.0     -0.0     -0.011     0.67841566
-0.0     -0.0     -0.01     0.670051
-0.0     -0.0     -0.009     0.66149116
-0.0     -0.0     -0.008     0.6529237
-0.0     -0.0     -0.007     0.64363873
-0.0     -0.0     -0.006     0.6345382
-0.0     -0.0     -0.005     0.6256139
-0.0     -0.0     -0.004     0.61578935
-0.0     -0.0     -0.003     0.6061237
-0.0     -0.0     -0.002     0.5966226
-0.0     -0.0     -0.001     0.58658516
0.0     0.0     0.0     0.5767702
0.0     0.0     0.001     0.5686096
0.0     0.0     0.002     0.56038177
0.0     0.0     0.003     0.5525454
0.0     0.0     0.004     0.54516685
0.0     0.0     0.005     0.53711355
0.0     0.0     0.006     0.52805513
0.0     0.0     0.007     0.5182658
0.0     0.0     0.008     0.50747424
0.0     0.0     0.009     0.49792784
0.0     0.0     0.01     0.48922938
0.0     0.0     0.011     0.47927085
0.0     0.0     0.012     0.4688142
0.0     0.0     0.013     0.45826778
0.0     0.0     0.014     0.4476893
0.0     0.0     0.015     0.43640852
0.0     0.0     0.016     0.4251376
0.0     0.0     0.017     0.41433406
0.0     0.0     0.018     0.40387523
0.0     0.0     0.019     0.3933679
0.0     0.0     0.02     0.38284796
0.0     0.0     0.021     0.37285268
0.0     0.0     0.022     0.36294907
0.0     0.0     0.023     0.353258
0.0     0.0     0.024     0.3437395
0.0     0.0     0.025     0.33429796
0.0     0.0     0.026     0.32498714
0.0     0.0     0.027     0.31598222
0.0     0.0     0.028     0.30715558
0.0     0.0     0.029     0.2984987
0.0     0.0     0.03     0.28991586
