Inference results by NN model
strain parameters and last term is v6
strain_x    strain_y     strain_z     v6
-0.03     -0.0     -0.03     0.7661834
-0.029     -0.0     -0.029     0.7585205
-0.028     -0.0     -0.028     0.75079465
-0.027     -0.0     -0.027     0.7431445
-0.026     -0.0     -0.026     0.7357271
-0.025     -0.0     -0.025     0.72850406
-0.024     -0.0     -0.024     0.7212852
-0.023     -0.0     -0.023     0.7140459
-0.022     -0.0     -0.022     0.7070857
-0.021     -0.0     -0.021     0.7003634
-0.02     -0.0     -0.02     0.6935811
-0.019     -0.0     -0.019     0.6874081
-0.018     -0.0     -0.018     0.68141806
-0.017     -0.0     -0.017     0.67536545
-0.016     -0.0     -0.016     0.66988575
-0.015     -0.0     -0.015     0.6646433
-0.014     -0.0     -0.014     0.6593753
-0.013     -0.0     -0.013     0.65391874
-0.012     -0.0     -0.012     0.64863414
-0.011     -0.0     -0.011     0.6430946
-0.01     -0.0     -0.01     0.6381372
-0.009     -0.0     -0.009     0.6321113
-0.008     -0.0     -0.008     0.62569416
-0.007     -0.0     -0.007     0.6202388
-0.006     -0.0     -0.006     0.61463463
-0.005     -0.0     -0.005     0.6086614
-0.004     -0.0     -0.004     0.6050019
-0.003     -0.0     -0.003     0.59950256
-0.002     -0.0     -0.002     0.5919899
-0.001     -0.0     -0.001     0.5838857
0.0     0.0     0.0     0.5767702
0.001     0.0     0.001     0.5726596
0.002     0.0     0.002     0.5686227
0.003     0.0     0.003     0.5633873
0.004     0.0     0.004     0.558106
0.005     0.0     0.005     0.5511909
0.006     0.0     0.006     0.54338574
0.007     0.0     0.007     0.5343275
0.008     0.0     0.008     0.52659583
0.009     0.0     0.009     0.5186533
0.01     0.0     0.01     0.5105791
0.011     0.0     0.011     0.5021925
0.012     0.0     0.012     0.49430585
0.013     0.0     0.013     0.48613852
0.014     0.0     0.014     0.47815993
0.015     0.0     0.015     0.47043782
0.016     0.0     0.016     0.46293777
0.017     0.0     0.017     0.45606637
0.018     0.0     0.018     0.44944364
0.019     0.0     0.019     0.44297376
0.02     0.0     0.02     0.43785107
0.021     0.0     0.021     0.43489355
0.022     0.0     0.022     0.43249616
0.023     0.0     0.023     0.43056607
0.024     0.0     0.024     0.429066
0.025     0.0     0.025     0.42814952
0.026     0.0     0.026     0.42762536
0.027     0.0     0.027     0.4269845
0.028     0.0     0.028     0.42635077
0.029     0.0     0.029     0.42595792
0.03     0.0     0.03     0.4256104
