Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.0     -0.0     -0.03     0.6445826
-0.0     -0.0     -0.029     0.63924086
-0.0     -0.0     -0.028     0.633915
-0.0     -0.0     -0.027     0.6286199
-0.0     -0.0     -0.026     0.6234271
-0.0     -0.0     -0.025     0.61851424
-0.0     -0.0     -0.024     0.61373055
-0.0     -0.0     -0.023     0.60895705
-0.0     -0.0     -0.022     0.6040052
-0.0     -0.0     -0.021     0.59876883
-0.0     -0.0     -0.02     0.59365356
-0.0     -0.0     -0.019     0.58868253
-0.0     -0.0     -0.018     0.58380723
-0.0     -0.0     -0.017     0.5788192
-0.0     -0.0     -0.016     0.5735749
-0.0     -0.0     -0.015     0.5680887
-0.0     -0.0     -0.014     0.5625926
-0.0     -0.0     -0.013     0.55709094
-0.0     -0.0     -0.012     0.55235267
-0.0     -0.0     -0.011     0.5480747
-0.0     -0.0     -0.01     0.54431295
-0.0     -0.0     -0.009     0.5411963
-0.0     -0.0     -0.008     0.5377103
-0.0     -0.0     -0.007     0.5337281
-0.0     -0.0     -0.006     0.529175
-0.0     -0.0     -0.005     0.5257634
-0.0     -0.0     -0.004     0.52241164
-0.0     -0.0     -0.003     0.5182599
-0.0     -0.0     -0.002     0.51420695
-0.0     -0.0     -0.001     0.5099137
0.0     0.0     0.0     0.5055356
0.0     0.0     0.001     0.50148404
0.0     0.0     0.002     0.4975887
0.0     0.0     0.003     0.49415118
0.0     0.0     0.004     0.49120143
0.0     0.0     0.005     0.4878469
0.0     0.0     0.006     0.4848156
0.0     0.0     0.007     0.4815348
0.0     0.0     0.008     0.47837853
0.0     0.0     0.009     0.47484973
0.0     0.0     0.01     0.47145015
0.0     0.0     0.011     0.46856123
0.0     0.0     0.012     0.46595854
0.0     0.0     0.013     0.46379787
0.0     0.0     0.014     0.46056283
0.0     0.0     0.015     0.4574647
0.0     0.0     0.016     0.45488164
0.0     0.0     0.017     0.4518213
0.0     0.0     0.018     0.44866803
0.0     0.0     0.019     0.4456936
0.0     0.0     0.02     0.44305086
0.0     0.0     0.021     0.4405606
0.0     0.0     0.022     0.43824422
0.0     0.0     0.023     0.4361527
0.0     0.0     0.024     0.4341272
0.0     0.0     0.025     0.4321553
0.0     0.0     0.026     0.43020755
0.0     0.0     0.027     0.42857653
0.0     0.0     0.028     0.4275189
0.0     0.0     0.029     0.42699707
0.0     0.0     0.03     0.42693293
