Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.0     -0.03     -0.03     0.6572583
-0.0     -0.029     -0.029     0.6503346
-0.0     -0.028     -0.028     0.6433599
-0.0     -0.027     -0.027     0.6363169
-0.0     -0.026     -0.026     0.6294034
-0.0     -0.025     -0.025     0.6225494
-0.0     -0.024     -0.024     0.6160421
-0.0     -0.023     -0.023     0.60955507
-0.0     -0.022     -0.022     0.603019
-0.0     -0.021     -0.021     0.59640014
-0.0     -0.02     -0.02     0.5898508
-0.0     -0.019     -0.019     0.58322036
-0.0     -0.018     -0.018     0.5763654
-0.0     -0.017     -0.017     0.569628
-0.0     -0.016     -0.016     0.5629093
-0.0     -0.015     -0.015     0.55640423
-0.0     -0.014     -0.014     0.5501761
-0.0     -0.013     -0.013     0.5440181
-0.0     -0.012     -0.012     0.5386303
-0.0     -0.011     -0.011     0.53390163
-0.0     -0.01     -0.01     0.5292447
-0.0     -0.009     -0.009     0.52520883
-0.0     -0.008     -0.008     0.5224594
-0.0     -0.007     -0.007     0.5204904
-0.0     -0.006     -0.006     0.51881146
-0.0     -0.005     -0.005     0.5157862
-0.0     -0.004     -0.004     0.5128611
-0.0     -0.003     -0.003     0.5108123
-0.0     -0.002     -0.002     0.51021576
-0.0     -0.001     -0.001     0.5087391
0.0     0.0     0.0     0.5055356
0.0     0.001     0.001     0.50329864
0.0     0.002     0.002     0.5021409
0.0     0.003     0.003     0.50022745
0.0     0.004     0.004     0.4977153
0.0     0.005     0.005     0.49575663
0.0     0.006     0.006     0.49363357
0.0     0.007     0.007     0.49116573
0.0     0.008     0.008     0.48880705
0.0     0.009     0.009     0.48586735
0.0     0.01     0.01     0.4837725
0.0     0.011     0.011     0.4822411
0.0     0.012     0.012     0.48081863
0.0     0.013     0.013     0.47922444
0.0     0.014     0.014     0.47739395
0.0     0.015     0.015     0.4759502
0.0     0.016     0.016     0.4749315
0.0     0.017     0.017     0.47461104
0.0     0.018     0.018     0.47422743
0.0     0.019     0.019     0.4743728
0.0     0.02     0.02     0.4750146
0.0     0.021     0.021     0.47653523
0.0     0.022     0.022     0.4785336
0.0     0.023     0.023     0.4808882
0.0     0.024     0.024     0.48327237
0.0     0.025     0.025     0.4856261
0.0     0.026     0.026     0.4880371
0.0     0.027     0.027     0.4904594
0.0     0.028     0.028     0.4929955
0.0     0.029     0.029     0.49568796
0.0     0.03     0.03     0.49878702
