Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.0     -0.03     -0.03     0.5711338
-0.0     -0.029     -0.029     0.5672869
-0.0     -0.028     -0.028     0.5636059
-0.0     -0.027     -0.027     0.55997837
-0.0     -0.026     -0.026     0.5564176
-0.0     -0.025     -0.025     0.5529156
-0.0     -0.024     -0.024     0.54967654
-0.0     -0.023     -0.023     0.5466855
-0.0     -0.022     -0.022     0.54374
-0.0     -0.021     -0.021     0.5410758
-0.0     -0.02     -0.02     0.5385809
-0.0     -0.019     -0.019     0.5362662
-0.0     -0.018     -0.018     0.53406703
-0.0     -0.017     -0.017     0.5319299
-0.0     -0.016     -0.016     0.530094
-0.0     -0.015     -0.015     0.52831733
-0.0     -0.014     -0.014     0.526777
-0.0     -0.013     -0.013     0.52513885
-0.0     -0.012     -0.012     0.5238912
-0.0     -0.011     -0.011     0.5228002
-0.0     -0.01     -0.01     0.5214553
-0.0     -0.009     -0.009     0.52020967
-0.0     -0.008     -0.008     0.5191629
-0.0     -0.007     -0.007     0.5182153
-0.0     -0.006     -0.006     0.51738745
-0.0     -0.005     -0.005     0.51596487
-0.0     -0.004     -0.004     0.5146295
-0.0     -0.003     -0.003     0.5129794
-0.0     -0.002     -0.002     0.5111406
-0.0     -0.001     -0.001     0.50899553
0.0     0.0     0.0     0.5063957
0.0     0.001     0.001     0.50367546
0.0     0.002     0.002     0.5008974
0.0     0.003     0.003     0.49801147
0.0     0.004     0.004     0.49564463
0.0     0.005     0.005     0.4943303
0.0     0.006     0.006     0.492629
0.0     0.007     0.007     0.49086416
0.0     0.008     0.008     0.48914433
0.0     0.009     0.009     0.48815107
0.0     0.01     0.01     0.48776847
0.0     0.011     0.011     0.4869814
0.0     0.012     0.012     0.48647952
0.0     0.013     0.013     0.48595476
0.0     0.014     0.014     0.48580617
0.0     0.015     0.015     0.48587194
0.0     0.016     0.016     0.48609725
0.0     0.017     0.017     0.48620668
0.0     0.018     0.018     0.48661685
0.0     0.019     0.019     0.4870084
0.0     0.02     0.02     0.48754638
0.0     0.021     0.021     0.48817596
0.0     0.022     0.022     0.48890427
0.0     0.023     0.023     0.48964998
0.0     0.024     0.024     0.49039674
0.0     0.025     0.025     0.49099937
0.0     0.026     0.026     0.4914744
0.0     0.027     0.027     0.49189955
0.0     0.028     0.028     0.4923159
0.0     0.029     0.029     0.49288586
0.0     0.03     0.03     0.4934433
