Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.03     -0.03     -0.03     0.6221709
-0.029     -0.029     -0.029     0.6155793
-0.028     -0.028     -0.028     0.60892135
-0.027     -0.027     -0.027     0.602179
-0.026     -0.026     -0.026     0.5952993
-0.025     -0.025     -0.025     0.5884633
-0.024     -0.024     -0.024     0.58168805
-0.023     -0.023     -0.023     0.57491964
-0.022     -0.022     -0.022     0.56873417
-0.021     -0.021     -0.021     0.5630686
-0.02     -0.02     -0.02     0.55791354
-0.019     -0.019     -0.019     0.5533459
-0.018     -0.018     -0.018     0.5493698
-0.017     -0.017     -0.017     0.54555124
-0.016     -0.016     -0.016     0.54195
-0.015     -0.015     -0.015     0.53857446
-0.014     -0.014     -0.014     0.5360334
-0.013     -0.013     -0.013     0.53364265
-0.012     -0.012     -0.012     0.53107905
-0.011     -0.011     -0.011     0.52875656
-0.01     -0.01     -0.01     0.5267128
-0.009     -0.009     -0.009     0.52443826
-0.008     -0.008     -0.008     0.52337366
-0.007     -0.007     -0.007     0.52354777
-0.006     -0.006     -0.006     0.5228946
-0.005     -0.005     -0.005     0.52125853
-0.004     -0.004     -0.004     0.519531
-0.003     -0.003     -0.003     0.51883703
-0.002     -0.002     -0.002     0.51919127
-0.001     -0.001     -0.001     0.5168108
0.0     0.0     0.0     0.5124933
0.001     0.001     0.001     0.5089486
0.002     0.002     0.002     0.50755155
0.003     0.003     0.003     0.5053679
0.004     0.004     0.004     0.50200725
0.005     0.005     0.005     0.49812353
0.006     0.006     0.006     0.49570125
0.007     0.007     0.007     0.49169892
0.008     0.008     0.008     0.48699892
0.009     0.009     0.009     0.48288983
0.01     0.01     0.01     0.47866368
0.011     0.011     0.011     0.47553092
0.012     0.012     0.012     0.47199452
0.013     0.013     0.013     0.46818602
0.014     0.014     0.014     0.46411854
0.015     0.015     0.015     0.46019801
0.016     0.016     0.016     0.4565277
0.017     0.017     0.017     0.4531017
0.018     0.018     0.018     0.45001554
0.019     0.019     0.019     0.44722307
0.02     0.02     0.02     0.4453597
0.021     0.021     0.021     0.44352612
0.022     0.022     0.022     0.44162628
0.023     0.023     0.023     0.43984145
0.024     0.024     0.024     0.43833655
0.025     0.025     0.025     0.437458
0.026     0.026     0.026     0.4367496
0.027     0.027     0.027     0.43614823
0.028     0.028     0.028     0.43563855
0.029     0.029     0.029     0.4352581
0.03     0.03     0.03     0.43487567
